,id,name,category,weighted_score
1783,1784,The Schnitzel Haus,"Burgers, American, Sandwiches",4.570719240761526
1788,1789,The Country's Best Chicken (930 Fleetfoot Drive),"American, Fried Chicken",4.570719240761526
1789,1790,Famous Dave's - Greenfield,"American, BBQ, Family Meals",4.449150053740353
1790,1791,Dairy Queen (8770 S Howell Ave #1),"Ice Cream + Frozen Yogurt, Burgers, Chicken, American",4.591480388886215
1793,1794,Noodles &amp; Company (4859 S 76th St),"Healthy, Pasta, Comfort Food, American, Italian, Noodles",4.702656625988339
1794,1795,Applebee's (Oak Creek),"American, Comfort Food, Pasta, Salads, Sandwiches, Steak, Wings, Burgers",4.238951356793732
1795,1796,A&amp;W Hales Corners,"Sandwich, American, Burgers",4.591904318120209
1796,1797,Panera (7840 West Layton Avenue),"Breakfast and Brunch, salad, Sandwich, Family Meals, Pizza, Healthy, American, Chicken",4.592485931353747
1797,1798,Penny Bar,"American, Burgers, Sandwiches",4.570719240761526
1798,1799,Portillo’s Hot Dogs (8705 West Sura Lane),"American, Sandwiches",4.525319712039659
1805,1806,Papa Murphy's  (5319A South 108th Street),"Pizza, American, Comfort Food",4.570719240761526
1806,1807,KFC (2860 So. 108th St.),"American, Fast Food, wings, Family Meals, Family Friendly",4.570719240761526
1810,1811,Outback Steakhouse (8625 W. Sura Lane),"Burgers, American, Sandwiches, Steak, Seafood, Salads, BBQ, Healthy, Family Friendly",4.465306034154347
1811,1812,Taste of India,"Indian, Vegetarian, Asian, Healthy, Family Friendly, Kids Friendly, Vegetarian Friendly",4.535665243477971
1814,1815,Red Lobster (4645 South 76Th Street),"Seafood, American, Family Meals, Family Friendly",4.486121238536218
1818,1819,Milwaukee Burger Company (Franklin),"Burgers, American, Sandwiches, Kids Friendly, Soup, Desserts",4.536530531994511
1820,1821,Mulligans Irish Pub and Grill,"European, Burgers, Pub, Family Friendly, Pizza, Salads, Sandwich, Burgers",4.532229855329321
1821,1822,Tanpopo Ramen &amp; Sushi,"Japanese, Sushi, Family Friendly",4.59185930985121
1822,1823,Starbucks (6th &amp; Drexel),"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",4.77058234012643
1823,1824,Kyoto (Milwaukee),"Japanese, Asian, Sushi, Family Friendly, Thai",4.740195682636577
1824,1825,Crawdaddy's on Greenfield,"Cajun, Comfort Food, Seafood, Family Friendly, Southern",4.530438140386442
1825,1826,Cafe Zupas (8775 W. Sura Lane),"American, Chicken, Salads, Healthy, Family Friendly",4.724201609776418
1826,1827,Tropical Smoothie Cafe (7940 S 6th St),"Juice and Smoothies, Healthy, Chicken, Breakfast and Brunch, Fast Food",4.700294940058857
1827,1828,Casey's  (2728 Beck Dr),"Snacks, Convenience, Everyday Essentials",4.570719240761526
1830,1831,Taco Bell (8261 S. Howell Ave.),"Burritos, Fast Food, Mexican",4.313010066797481
1832,1833,Panera (8907 South Howell Avenue),"Breakfast and Brunch, salad, Sandwich, Family Meals, Pizza, Healthy, American, Chicken",4.645706804037408
1833,1834,Taco Bell (5420 South 108th Street),"Burritos, Fast Food, Mexican",4.42971455181781
1835,1836,Noodles &amp; Company (8609 S Howell Ave),"Healthy, Pasta, American, Italian, Comfort Food, Noodles, Family Meals",4.651317100290114
1837,1838,Denny's (4695 S 108th St),"Sandwich, Breakfast and Brunch, American, Salads, Steak, Family Meals, Healthy",4.488956580520498
1838,1839,MOD Pizza (New Berlin),"Pizza, Desserts, Salads, American, Healthy, Vegetarian Friendly, Kids Friendly",4.570719240761526
1839,1840,Outback Steakhouse (295 S. Moorland Road),"Burgers, American, Sandwiches, Steak, Seafood, Salads, BBQ, Healthy, Family Friendly",4.464372517316486
1841,1842,Subway (2191 E Rawson Ave),"Fast Food, Sandwich, American",4.570719240761526
1843,1844,Burger King (1250 W. Rawson),"American, burger, Fast Food, Family Meals",4.570719240761526
1845,1846,Starbucks (South 76th &amp; West Layton),"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",4.570719240761526
1846,1847,Starbucks (108th &amp; West Forest),"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",4.691760289803202
1849,1850,Lil' Debbie's Coyote Grill,"American, Burgers, Sandwiches",4.570719240761526
1850,1851,Deloitte Cafe,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
1851,1852,Tokyo Japanese Cuisine,"Japanese, Asian, Sushi",4.570719240761526
1852,1853,The SweetSpot Cafe,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
1853,1854,Brain Freeze,"Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts",4.570719240761526
1854,1855,Jimmy's Italian Sausage,"Italian, Pasta, Comfort Food",4.570719240761526
1855,1856,Sweetspot Coffee Shop,"American, Breakfast and Brunch, Desserts",4.570719240761526
1856,1857,Tienda Y Taqueria La Preferida,"Mexican, Latin American, New Mexican",4.570719240761526
1857,1858,CA Cafe,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
1858,1859,Stack Burger,"Burgers, American, Sandwiches",4.570719240761526
1859,1860,Rosa's Pizza,"Pizza, American, Italian",4.570719240761526
1860,1861,Gus Pizza Palace,"Pizza, American, Italian",4.570719240761526
1861,1862,Rick's Eastside Pub,"American, Burgers, Sandwiches",4.570719240761526
1862,1863,Brass Rail Saloon and Eatery,"Burgers, American, Sandwiches",4.570719240761526
1863,1864,Second Salem Brewing Company,"Burgers, American, Sandwiches",4.570719240761526
1864,1865,Taco Fresco,"Mexican, Latin American, New Mexican",4.570719240761526
1865,1866,Topper’s Pizza,"Pizza, American, Italian",4.570719240761526
1866,1867,Pizza Hut (2340 N Farwell Ave),"Pizza, Wings, Desserts",4.570719240761526
1867,1868,On The Bayou,"Comfort Food, Caribbean, Cajun",4.570719240761526
1868,1869,African Kitchen &amp; Subs,"African: Other, American, Chicken, Black-owned",4.570719240761526
1869,1870,Papa Murphy's (6150 North Port Washington Road),"Pizza, American, Breakfast and Brunch",4.570719240761526
1870,1871,La Costena Cafe,"Mexican, American, Breakfast and Brunch",4.570719240761526
1872,1873,Shawarma House Oakland,"Chicken, Arabian, Sandwich",4.666458051667848
1875,1876,Taqueria El Paso,"Mexican, Latin American, New Mexican, Exclusive to Eats",4.570719240761526
1876,1877,Villanas Restaurant and Bar,"Mexican, New Mexican, Comfort Food",4.570719240761526
1877,1878,Bougie Berries Dessert Boutique,"Desserts, Cupcakes, Black-owned, Exclusive to Eats",4.570719240761526
1880,1881,Crispy Kitchen ,"American, Chicken, Juice and Smoothies, Family Meals",4.570719240761526
1881,1882,SportClub,"Burgers, American, Sandwiches",4.570719240761526
1882,1883,Bonobo American Bistro,"Burgers, American, Sandwiches",4.570719240761526
1886,1887,El Jalapeño (Milwaukee),"Mexican, Latin American, New Mexican",4.570719240761526
1887,1888,A Que Mess,"American, Breakfast and Brunch, Wings",4.570719240761526
1888,1889,The Pita Factory,"Mediterranean, Greek, Vegetarian, Healthy",4.570719240761526
1890,1891,Red Brick Pizza (2202 S Kinnickinnic Ave),"Italian, PIzza, Sandwich",4.570719240761526
1891,1892,Mi Casa Su Cafe,"American, Burgers, Sandwiches",4.570719240761526
1892,1893,Cafe India Bar &amp; Grill (Bayview),"Indian, Family Friendly",4.740195682636577
1893,1894,Red June Cafe,"Sandwich, Exclusive to Eats",4.570719240761526
1895,1896,Coaches Restaurant and Bar,"American, Chicken, Seafood",4.570719240761526
1896,1897,Ring food market,"Burgers, American, Sandwiches, Specialty Foods, Gift Store",4.570719240761526
1897,1898,Creative Cravings,"Desserts, American, Comfort Food",4.570719240761526
1898,1899,Gray-Jett Cafe,"Mexican, Tacos, Comfort Food",4.570719240761526
1899,1900,Lisha's Cakes and Bakes,"Desserts, Comfort Food",4.570719240761526
1900,1901,Burke Candy (Fratney St),Desserts,4.570719240761526
1901,1902,Mr. Dye's Pies,"Desserts, Comfort Food",4.570719240761526
1903,1904,Chilango Express,"Mexican, Tacos, Burritos",4.4772565189036655
1904,1905,The Fatty Patty,"Burgers, Exclusive to Eats",4.710108913745959
1905,1906,Chubby's Pizza (Brookfield),"Sandwiches, American, Healthy",4.570719240761526
1906,1907,Papa Murphys (Pilgrim rd),"Pizza, Italian, Comfort Food",4.570719240761526
1908,1909,Walgreens (4035 N Oakland Ave),"Pharmacy, Convenience, Everyday Essentials, Baby",4.570719240761526
1910,1911,Taqueria Orenda,"Burritos, Tacos, Sandwiches",4.570719240761526
1913,1914,Qdoba Mexican Eats (510 West Silver Spring Drive Unit K-124),"Mexican, Bowls, Salads",4.404529892082406
1916,1917,Skyline Catering Express - Dining on the Go,"American, Sandwich, Deli",4.570719240761526
1917,1918,Bungalow Restaurant,"Burgers, American, Sandwiches",4.570719240761526
1919,1920,Smokin Jacks BBQ &amp; Grill,"Black-owned, BBQ, Sandwiches, Salads",4.570719240761526
1920,1921,Sam's Place,"Breakfast and Brunch, Pastry, Sandwich",4.570719240761526
1921,1922,The Bay,"Burgers, American, Sandwiches",4.570719240761526
1925,1926,Hamburger Mary's,"Burgers, Bar Food",4.570719240761526
1928,1929,Cafe at the Pfister,"Burgers, American, Sandwiches",4.570719240761526
1929,1930,scrambled! (Brookfield),"Sandwiches, American, Healthy",4.570719240761526
1930,1931,Camino (Milwaukee),"American, Sandwiches, Wings, Burgers",4.570719240761526
1932,1933,Brewski's Sports Club,"American, Sandwiches, Burgers, Wings",4.570719240761526
1940,1941,Stella Van Buren,"Italian, Pasta, Comfort Food",4.570719240761526
1943,1944,Jet's Pizza (East Kenilworth),Pizza,4.6651522620027945
1944,1945,Jersey Mike's Subs (Ogden Ave),"Sandwich, Salads, Healthy",4.807577241910114
1945,1946,Wisconsin Pizza Authority,"Italian, Sandwich, Pizza, Pasta, Salads, Wings",4.665287398328392
1949,1950,Cheba Hut (2907 N Oakland Avenue),"Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts",4.646034125868255
1953,1954,Shri Foods,"Indian, Vegetarian, Asian, Healthy, Women-owned",4.570719240761526
1959,1960,Fusion Poke,"Asian, Seafood, Rice-bowls",4.740195682636577
1960,1961,Fusion Poke,"Asian, Ramen, Poke",4.740195682636577
1962,1963,Captain D's (3326 W Capitol Dr),"American, Fast Food, Burgers",4.570719240761526
1963,1964,Pizzeria Piccola - A Bartolotta Restaurant,Pizza,4.570719240761526
1964,1965,Los Paisa Mexican Restaurant,"Mexican, Salads, Breakfast and Brunch, Healthy",4.570719240761526
1965,1966,Belli's Bistro + Spirits (3001 S Kinnickinnic Ave),"Burgers, American, Sandwiches",4.570719240761526
1967,1968,Tsunamy,"Asian, Japanese, Sushi",4.570719240761526
1968,1969,Bigfoot Burger,"Burgers, American, Sandwiches, Exclusive to Eats",4.570719240761526
1969,1970,Silver Spur,"BBQ, American, Burgers",4.570719240761526
1970,1971,Dopp's Bar &amp; Grill,"Burgers, American, Sandwiches",4.570719240761526
1972,1973,Upper Crust Pizza,"Pizza, American, Italian",4.570719240761526
1975,1976,Little Cancun-Bayview,"Mexican, New Mexican",4.570719240761526
1977,1978,Smoke Shack,"Sandwich, BBQ, Family Meals",4.5932169023931975
1978,1979,Sobelmans @Marquette,"Burgers, American, Sandwiches, Wings, Salads",4.590545201544701
1980,1981,L Wok,"Chinese, Asian, Rolls",4.570719240761526
1983,1984,The 4th Quarter Sports Bar and Grill,"Bar Food, American, Wings",4.570719240761526
1984,1985,Markos,"Sushi, Asian, Japanese",4.570719240761526
1986,1987,Bari Pizzeria,"Italian, Pasta, Comfort Food",4.570719240761526
1987,1988,Wasabi Sushi Lounge,"Japanese, Sushi, Asian",4.570719240761526
1988,1989,Layton Gyros,"Sandwich, Healthy, Vegetarian",4.570719240761526
1996,1997,Anmol Restaurant ,"Indian, Vegetarian, Asian, Healthy",4.590545201544701
1998,1999,Maharaja,"Indian, Family Meals",4.732593573660101
1999,2000,Thai Barbeque Restaurant,"Thai, Asian, Noodles",4.420071504800136
2000,2001,No 1 Chinese Restaurant (4501 N Oakland Ave),Asian,4.525643119950893
2009,2010,Onesto,"Italian, Pasta, Salads",4.640668693357079
2016,2017,Screaming Tuna Milwaukee,"Sushi, Asian, Japanese",4.667434275412521
2017,2018,Fushimi,"Asian Fusion, Asian, Korean, Family Meals",4.660193295893096
2020,2021,Shawarma King ,"Mediterranean, Family Meals",4.594672868188464
2021,2022,Rojo Blanco fast food,"Burgers, American, Sandwiches",4.570719240761526
2022,2023,China Gourmet,"Chinese, Asian, Asian Fusion, Family Meals",4.461166583879359
2024,2025,JJ Fish and Chicken (3213 W Villard Ave),"Burgers, American, Sandwiches",4.570719240761526
2026,2027,Neds Pizza,"Burgers, American, Sandwiches",4.570719240761526
2027,2028,Hook Fish &amp; Chicken (Capitol &amp; 26th St),"American, Family Meals",4.570719240761526
2028,2029,Arby's (5260 N Port Washington Rd),"Sandwich, American, Fast Food",4.570719240761526
2029,2030,Daddy Subz and More,"Comfort Food, American, Burgers",4.570719240761526
2030,2031,The Iron Hotel,"American, Wings, Sandwich",4.570719240761526
2031,2032,Hungrytime ,"Chicken, Wings, American, Breakfast and Brunch",4.570719240761526
2032,2033,El Rincón Catracho Restaurant,"Mexican, Latin American, New Mexican",4.570719240761526
2033,2034,Doña Judy’s,"Mexican, Latin American, New Mexican",4.570719240761526
2034,2035,Three Lions Pub LLC,"American, Burgers, Sandwiches",4.570719240761526
2035,2036,Flourchild Pizza,"Pizza, American, Comfort Food",4.570719240761526
2036,2037,Fast break cafe,"Burgers, American, Sandwiches",4.570719240761526
2037,2038,truth lounge,"American, Burgers, Sandwiches, Exclusive to Eats",4.570719240761526
2038,2039,O Yeah Chicken And More,"BBQ, American, Burgers",4.570719240761526
2040,2041,Fixture Pizza Pub,"Pizza, American",4.570719240761526
2041,2042,Flagrant Fowls,"Sandwiches, American, BBQ",4.570719240761526
2042,2043,Camino (West Allis),"Burgers, American, Sandwiches",4.570719240761526
2043,2044,SandwichGod Catering,"Sandwich, American",4.570719240761526
2044,2045,4th Base,"Burgers, American, Sandwiches",4.570719240761526
2045,2046,Mr. Taco (Downtown),"Mexican, Latin American, New Mexican, Exclusive to Eats",4.570719240761526
2046,2047,Mamas Beef,"American, Burgers, Sandwiches",4.570719240761526
2047,2048,The Cake Store,"American, Breakfast and Brunch, Desserts",4.570719240761526
2049,2050,Wing Squad (95 N Moreland),"Wings, Chicken, American, Desserts",4.570719240761526
2050,2051,Dream Foods,"Comfort Food, Bar Food, Wings, American, Burgers",4.570719240761526
2052,2053,The Gyro Stand,"Burgers, Sandwiches",4.570719240761526
2053,2054,Burger town,"Burgers, American, Sandwiches",4.570719240761526
2054,2055,Tres Hermanos Mexican Food Restaurant,"Mexican, Latin American, New Mexican",4.570719240761526
2055,2056,The Brown Bottle,"Burgers, American, Sandwiches",4.570719240761526
2056,2057,Los Gemelos Tacos,"Mexican, Latin American, New Mexican",4.570719240761526
2057,2058,Ferch's Crafthouse Grille,"American, Sandwiches, Wings",4.570719240761526
2058,2059,Fiesta Cafe,"Mexican, Latin American, New Mexican",4.570719240761526
2060,2061,Ivee's At Main (Milwaukee),"Burgers, American, Sandwiches",4.570719240761526
2061,2062,Who's on Third,"Burgers, American, Sandwiches",4.570719240761526
2064,2065,Crispy and Grill,"American, Chicken",4.570719240761526
2066,2067,Jc King's Tortas,"Mexican, Latin American, New Mexican",4.570719240761526
2073,2074,Brute,"Pizza, American, Italian",4.69031585134892
2076,2077,Pizza Hut (5704 W Capitol Dr),"Italian, wings, Pizza, American, Fast Food, pizza, Italian",4.570719240761526
2077,2078,El Tucanazo Taqueria And Seafood,"Mexican, Latin American, American, Tex Mex",4.529255335933515
2080,2081,Breadsmith of Whitefish Bay,"American, Breakfast and Brunch, Desserts",4.570719240761526
2081,2082,Alderaan Coffee,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
2082,2083,Funky Fresh Spring Rolls (3536 W FONDULAC AVE),"Comfort Food, American, Burgers",4.570719240761526
2084,2085,Benji's Deli &amp; Restaurant (8683 N Port Washington Rd),"Kosher, Healthy, American, Breakfast and Brunch, Jewish, Coffee and Tea, Sandwiches",4.570719240761526
2085,2086,Red Lion Pub,"American, Burgers, Sandwiches",4.570719240761526
2087,2088,Stone Creek Coffee (Milwaukee),"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
2088,2089,Larrys Market,"Burgers, American, Sandwiches",4.570719240761526
2089,2090,Lazo's Taco Shack,"Mexican, Latin American, New Mexican",4.59318533415952
2090,2091,Dr Dawg (Mikwaukee),"Burgers, American, Sandwiches",4.570719240761526
2091,2092,Pop's BBQ,"BBQ, American, Burgers",4.570719240761526
2092,2093,Nino's Express,"BBQ, American, Burgers",4.570719240761526
2093,2094,Suburpia (Wauwatosa),"Sandwiches, American, Healthy",4.570719240761526
2094,2095,Brunch (Milwaukee),"Breakfast and Brunch, American, Sandwiches",4.570719240761526
2095,2096,Tangled - Noodles and More,"Comfort Food, American, Burgers",4.570719240761526
2096,2097,Fiesta Cafe 2,"Mexican, Latin American, New Mexican",4.570719240761526
2097,2098,Koppa's Fulbeli Deli,"Burgers, American, Sandwiches",4.570719240761526
2100,2101,Jizzles Sandwich Shop,"Sandwiches, American, Healthy",4.570719240761526
2101,2102,Harley Davidson Motor Bar &amp; Restaurant (Canal St),"Burgers, American, Sandwiches",4.570719240761526
2104,2105,Colectivo Wauwatosa Swan Boulevard,"Coffee and Tea, American, Breakfast and Brunch",4.695874017495029
2105,2106,Colectivo Prospect,"Coffee and Tea, American, Breakfast and Brunch",4.823396328557496
2106,2107,Benji's Deli &amp; Restaurant (4156 N Oakland Ave),"Burgers, American, Sandwiches, Breakfast and Brunch, Kosher, Jewish, Coffee and Tea",4.658914342098435
2107,2108,Colectivo Third Ward,"Coffee and Tea, American, Breakfast and Brunch",4.704355749981922
2108,2109,Colectivo Humboldt,"Coffee and Tea, American, Breakfast and Brunch",4.710108913745959
2109,2110,Michael's Family Restaurant,"Burgers, American, Sandwiches",4.451005676126025
2110,2111,Karol’s Kitchen,"Burgers, American, Sandwiches",4.570719240761526
2111,2112,Firefly Tosa,"Burgers, American, Sandwiches",4.570719240761526
2112,2113,Pep's Place (5077 South 27th Street),"American, Hot Dog, Sandwich",4.570719240761526
2113,2114,Third Street Tavern,"American, Burgers, Sandwiches",4.570719240761526
2114,2115,Fiesta Garibaldi,"Mexican, Latin American, Seafood",4.570719240761526
2115,2116,Bounce,"Pizza, Salads, Desserts",4.570719240761526
2116,2117,Chicken Man,"BBQ, American, Burgers",4.570719240761526
2118,2119,Al Pastor,"Mexican, Latin American, New Mexican",4.570719240761526
2121,2122,"NASCAR Refuel - Burgers, Dogs &amp; More","American, Burgers, Chicken, Desserts",4.570719240761526
